node_id,material_id,month,ordered_quantity,received_quantity,on_time_quantity,accepted_quantity,average_actual_lead_time_days,lead_time_std_days,quality_incident_count,source_completeness_flag
NODE-0027,MAT-0025,2026-07-01,231.62,186.72,153.81,186.6,13.39,1.97,0,COMPLETE
NODE-0027,MAT-0025,2026-08-01,215.76,183.08,151.94,182.11,13.97,1.97,0,COMPLETE
NODE-0027,MAT-0025,2026-09-01,198.33,171.5,141.71,169.67,14.58,1.97,0,COMPLETE
NODE-0027,MAT-0025,2026-10-01,181.27,152.22,123.88,150.42,15.05,1.97,0,COMPLETE
NODE-0027,MAT-0025,2026-11-01,166.45,132.6,105.48,131.58,15.28,1.97,0,COMPLETE
NODE-0027,MAT-0025,2026-12-01,155.49,120.51,93.49,120.25,15.21,1.97,0,COMPLETE
NODE-0027,MAT-0027,2024-07-01,245.36,245.36,242.18,241.3,10.07,0.87,0,COMPLETE
NODE-0027,MAT-0027,2024-08-01,252.62,252.62,248.11,247.16,10.5,0.87,0,COMPLETE
NODE-0027,MAT-0027,2024-09-01,254.26,250.3,242.45,244.79,10.82,0.87,0,COMPLETE
NODE-0027,MAT-0027,2024-10-01,250.1,236.02,224.19,231.91,10.96,0.87,0,COMPLETE
NODE-0027,MAT-0027,2024-11-01,240.61,224.63,209.0,221.93,10.88,0.87,0,COMPLETE
NODE-0027,MAT-0027,2024-12-01,226.82,218.53,199.96,216.17,10.6,0.87,0,COMPLETE
NODE-0027,MAT-0027,2025-01-01,210.25,210.25,190.79,207.12,10.2,0.87,0,COMPLETE
NODE-0027,MAT-0027,2025-02-01,192.73,192.73,175.31,188.78,9.76,0.87,0,COMPLETE
NODE-0027,MAT-0027,2025-03-01,176.19,175.58,161.69,171.63,9.4,0.87,0,COMPLETE
NODE-0027,MAT-0027,2025-04-01,162.44,154.88,145.37,151.93,9.2,0.87,0,COMPLETE
NODE-0027,MAT-0027,2025-05-01,153.01,142.61,136.68,140.72,9.22,0.87,0,COMPLETE
NODE-0027,MAT-0027,2025-06-01,148.92,141.78,138.29,140.28,9.44,0.87,0,COMPLETE
NODE-0027,MAT-0027,2025-07-01,150.64,149.89,147.71,147.89,9.82,0.87,0,COMPLETE
NODE-0027,MAT-0027,2025-08-01,157.96,157.96,155.77,154.95,10.26,0.87,0,COMPLETE
NODE-0027,MAT-0027,2025-09-01,170.09,170.09,166.21,166.26,10.66,0.87,0,COMPLETE
NODE-0027,MAT-0027,2025-10-01,185.69,179.2,172.2,175.54,10.91,0.87,0,COMPLETE
NODE-0027,MAT-0027,2025-11-01,203.04,189.65,178.5,186.84,10.95,0.87,0,COMPLETE
NODE-0027,MAT-0027,2025-12-01,220.23,207.58,191.59,205.34,10.78,0.87,0,COMPLETE
NODE-0027,MAT-0027,2026-01-01,235.37,231.31,210.63,228.52,10.44,0.87,0,COMPLETE
NODE-0027,MAT-0027,2026-02-01,246.79,246.79,223.88,242.48,10.0,0.87,0,COMPLETE
NODE-0027,MAT-0027,2026-03-01,253.24,253.24,231.33,247.66,9.59,0.87,0,COMPLETE
NODE-0027,MAT-0027,2026-04-01,254.0,248.33,230.46,242.97,9.29,0.87,0,COMPLETE
NODE-0027,MAT-0027,2026-05-01,249.0,233.94,221.59,230.08,9.18,0.87,0,COMPLETE
NODE-0027,MAT-0027,2026-06-01,238.77,223.46,215.95,220.9,9.29,0.87,0,COMPLETE
NODE-0027,MAT-0027,2026-07-01,224.46,217.74,213.56,215.32,9.59,0.87,0,COMPLETE
NODE-0027,MAT-0027,2026-08-01,207.63,207.63,204.92,204.35,10.01,0.87,0,COMPLETE
NODE-0027,MAT-0027,2026-09-01,190.13,190.13,186.97,186.11,10.44,0.87,0,COMPLETE
NODE-0027,MAT-0027,2026-10-01,173.9,172.2,167.18,168.36,10.79,0.87,0,COMPLETE
NODE-0027,MAT-0027,2026-11-01,160.72,152.35,145.12,149.58,10.95,0.87,0,COMPLETE
NODE-0027,MAT-0027,2026-12-01,152.03,141.76,132.24,139.98,10.9,0.87,0,COMPLETE
NODE-0028,MAT-0022,2024-07-01,242.47,223.11,199.75,214.88,22.14,2.61,1,COMPLETE
NODE-0028,MAT-0022,2024-08-01,251.16,233.1,207.55,223.33,23.08,2.61,1,COMPLETE
NODE-0028,MAT-0022,2024-09-01,254.39,228.11,200.04,218.46,23.79,2.61,1,COMPLETE
NODE-0028,MAT-0022,2024-10-01,251.81,215.26,184.72,207.14,24.09,2.61,1,COMPLETE
NODE-0028,MAT-0022,2024-11-01,243.7,204.95,171.88,198.32,23.92,2.61,0,COMPLETE
NODE-0028,MAT-0022,2024-12-01,230.96,200.44,165.01,194.21,23.31,2.61,0,COMPLETE
NODE-0028,MAT-0022,2025-01-01,214.98,195.81,159.72,188.92,22.42,2.61,1,COMPLETE
NODE-0028,MAT-0022,2025-02-01,197.54,183.76,150.29,176.27,21.46,2.61,1,COMPLETE
NODE-0028,MAT-0022,2025-03-01,180.54,164.0,135.98,156.98,20.66,2.61,1,COMPLETE
NODE-0028,MAT-0022,2025-04-01,165.85,143.51,121.54,137.87,20.23,2.61,1,COMPLETE
NODE-0028,MAT-0022,2025-05-01,155.11,130.38,112.99,126.0,20.27,2.61,0,COMPLETE
NODE-0028,MAT-0022,2025-06-01,149.48,128.1,113.19,124.14,20.76,2.61,0,COMPLETE
NODE-0028,MAT-0022,2025-07-01,149.59,134.54,120.24,130.01,21.6,2.61,0,COMPLETE
NODE-0028,MAT-0022,2025-08-01,155.42,144.37,129.12,138.68,22.56,2.61,1,COMPLETE
NODE-0028,MAT-0022,2025-09-01,166.34,152.75,135.25,146.21,23.43,2.61,1,COMPLETE
NODE-0028,MAT-0022,2025-10-01,181.14,158.93,138.13,152.45,23.97,2.61,1,COMPLETE
NODE-0028,MAT-0022,2025-11-01,198.19,167.22,142.05,161.35,24.07,2.61,1,COMPLETE
NODE-0028,MAT-0022,2025-12-01,215.62,182.92,152.04,177.23,23.7,2.61,0,COMPLETE
NODE-0028,MAT-0022,2026-01-01,231.51,205.32,168.13,198.68,22.95,2.61,0,COMPLETE
NODE-0028,MAT-0022,2026-02-01,244.1,225.55,183.92,217.03,22.0,2.61,1,COMPLETE
NODE-0028,MAT-0022,2026-03-01,252.01,233.24,191.66,223.37,21.08,2.61,1,COMPLETE
NODE-0028,MAT-0022,2026-04-01,254.37,226.41,189.34,216.92,20.42,2.61,1,COMPLETE
NODE-0028,MAT-0022,2026-05-01,250.93,213.34,182.51,205.49,20.19,2.61,1,COMPLETE
NODE-0028,MAT-0022,2026-06-01,242.05,203.96,178.39,197.48,20.43,2.61,0,COMPLETE
NODE-0028,MAT-0022,2026-07-01,228.72,199.97,177.78,193.68,21.09,2.61,0,COMPLETE
NODE-0028,MAT-0022,2026-08-01,212.41,194.58,174.19,187.56,22.01,2.61,1,COMPLETE
NODE-0028,MAT-0022,2026-09-01,194.9,181.17,161.53,173.67,22.96,2.61,1,COMPLETE
NODE-0028,MAT-0022,2026-10-01,178.13,160.74,141.31,153.9,23.71,2.61,1,COMPLETE
NODE-0028,MAT-0022,2026-11-01,163.95,140.91,121.29,135.49,24.08,2.61,1,COMPLETE
NODE-0028,MAT-0022,2026-12-01,153.91,129.34,108.79,125.08,23.97,2.61,0,COMPLETE
NODE-0028,MAT-0028,2024-07-01,244.44,240.24,229.75,234.45,14.68,1.42,0,COMPLETE
NODE-0028,MAT-0028,2024-08-01,252.18,249.2,237.1,241.94,15.3,1.42,0,COMPLETE
NODE-0028,MAT-0028,2024-09-01,254.35,242.92,227.85,235.75,15.77,1.42,0,COMPLETE
NODE-0028,MAT-0028,2024-10-01,250.72,229.13,210.61,223.42,15.97,1.42,0,COMPLETE
NODE-0028,MAT-0028,2024-11-01,241.68,218.13,196.25,213.87,15.86,1.42,0,COMPLETE
NODE-0028,MAT-0028,2024-12-01,228.23,212.58,187.99,208.69,15.45,1.42,0,COMPLETE
NODE-0028,MAT-0028,2025-01-01,211.84,206.34,180.91,201.72,14.86,1.42,0,COMPLETE
NODE-0028,MAT-0028,2025-02-01,194.33,192.61,169.28,187.21,14.22,1.42,0,COMPLETE
NODE-0028,MAT-0028,2025-03-01,177.62,171.77,152.91,166.61,13.7,1.42,0,COMPLETE
NODE-0028,MAT-0028,2025-04-01,163.55,151.11,137.19,147.09,13.41,1.42,0,COMPLETE
NODE-0028,MAT-0028,2025-05-01,153.67,138.51,128.5,135.63,13.44,1.42,0,COMPLETE
NODE-0028,MAT-0028,2025-06-01,149.06,137.16,129.57,134.68,13.76,1.42,0,COMPLETE
NODE-0028,MAT-0028,2025-07-01,150.24,144.68,138.13,141.66,14.32,1.42,0,COMPLETE
NODE-0028,MAT-0028,2025-08-01,157.07,155.58,148.64,151.44,14.96,1.42,0,COMPLETE
NODE-0028,MAT-0028,2025-09-01,168.8,164.99,156.16,160.03,15.53,1.42,0,COMPLETE
NODE-0028,MAT-0028,2025-10-01,184.15,172.31,160.28,167.49,15.89,1.42,0,COMPLETE
NODE-0028,MAT-0028,2025-11-01,201.41,182.04,165.75,177.97,15.96,1.42,0,COMPLETE
NODE-0028,MAT-0028,2025-12-01,218.7,199.23,177.77,195.58,15.71,1.42,0,COMPLETE
NODE-0028,MAT-0028,2026-01-01,234.1,222.56,195.82,218.2,15.21,1.42,0,COMPLETE
NODE-0028,MAT-0028,2026-02-01,245.93,242.58,212.6,236.52,14.58,1.42,0,COMPLETE
NODE-0028,MAT-0028,2026-03-01,252.87,249.14,219.94,241.78,13.97,1.42,0,COMPLETE
NODE-0028,MAT-0028,2026-04-01,254.18,241.05,216.29,234.03,13.54,1.42,0,COMPLETE
NODE-0028,MAT-0028,2026-05-01,249.69,227.11,208.15,221.66,13.38,1.42,0,COMPLETE
NODE-0028,MAT-0028,2026-06-01,239.91,217.02,203.06,212.9,13.54,1.42,0,COMPLETE
NODE-0028,MAT-0028,2026-07-01,225.91,211.9,201.32,207.95,13.98,1.42,0,COMPLETE
NODE-0028,MAT-0028,2026-08-01,209.24,204.85,195.88,200.08,14.59,1.42,0,COMPLETE
NODE-0028,MAT-0028,2026-09-01,191.72,189.81,180.81,184.37,15.22,1.42,0,COMPLETE
NODE-0028,MAT-0028,2026-10-01,175.29,168.43,158.34,163.4,15.72,1.42,0,COMPLETE
NODE-0028,MAT-0028,2026-11-01,161.76,148.55,136.93,144.73,15.96,1.42,0,COMPLETE
NODE-0028,MAT-0028,2026-12-01,152.62,137.59,124.13,134.83,15.89,1.42,0,COMPLETE
NODE-0029,MAT-0029,2024-07-01,239.5,199.5,161.73,196.95,8.2,1.2,0,COMPLETE
NODE-0029,MAT-0029,2024-08-01,249.44,210.66,169.74,206.9,8.55,1.2,0,COMPLETE
NODE-0029,MAT-0029,2024-09-01,254.12,207.29,164.24,203.51,8.81,1.2,0,COMPLETE
NODE-0029,MAT-0029,2024-10-01,253.01,195.61,151.31,192.94,8.93,1.2,0,COMPLETE
NODE-0029,MAT-0029,2024-11-01,246.24,186.13,140.35,184.59,8.86,1.2,0,COMPLETE
NODE-0029,MAT-0029,2024-12-01,234.56,182.91,135.11,181.63,8.64,1.2,0,COMPLETE
NODE-0029,MAT-0029,2025-01-01,219.25,180.43,131.91,178.43,8.31,1.2,0,COMPLETE
NODE-0029,MAT-0029,2025-02-01,202.0,170.82,125.25,167.96,7.95,1.2,0,COMPLETE
NODE-0029,MAT-0029,2025-03-01,184.7,152.75,113.73,149.88,7.66,1.2,0,PARTIAL
NODE-0029,MAT-0029,2025-04-01,169.27,132.73,101.18,130.71,7.5,1.2,0,PARTIAL
NODE-0029,MAT-0029,2025-05-01,157.39,119.07,93.12,117.93,7.51,1.2,0,PARTIAL
NODE-0029,MAT-0029,2025-06-01,150.38,115.72,92.46,114.93,7.69,1.2,0,PARTIAL
NODE-0029,MAT-0029,2025-07-01,149.01,120.86,97.79,119.71,8.0,1.2,0,PARTIAL
NODE-0029,MAT-0029,2025-08-01,153.42,129.36,104.75,127.38,8.36,1.2,0,PARTIAL
NODE-0029,MAT-0029,2025-09-01,163.15,136.41,109.25,133.86,8.68,1.2,0,PARTIAL
NODE-0029,MAT-0029,2025-10-01,177.1,141.06,110.67,138.71,8.88,1.2,0,PARTIAL
NODE-0029,MAT-0029,2025-11-01,193.75,147.39,112.74,145.76,8.92,1.2,0,PARTIAL
NODE-0029,MAT-0029,2025-12-01,211.27,160.92,120.14,159.79,8.78,1.2,0,PARTIAL
NODE-0029,MAT-0029,2026-01-01,227.72,181.83,133.51,180.32,8.5,1.2,0,COMPLETE
NODE-0029,MAT-0029,2026-02-01,241.3,202.04,147.65,199.27,8.15,1.2,0,COMPLETE
NODE-0029,MAT-0029,2026-03-01,250.5,211.04,155.56,207.18,7.81,1.2,0,COMPLETE
NODE-0029,MAT-0029,2026-04-01,254.33,205.8,154.69,202.13,7.57,1.2,0,COMPLETE
NODE-0029,MAT-0029,2026-05-01,252.34,193.83,149.41,191.36,7.48,1.2,0,COMPLETE
NODE-0029,MAT-0029,2026-06-01,244.78,185.29,146.38,183.85,7.57,1.2,0,COMPLETE
NODE-0029,MAT-0029,2026-07-01,232.45,182.71,146.98,181.37,7.82,1.2,0,COMPLETE
NODE-0029,MAT-0029,2026-08-01,216.74,179.58,145.57,177.42,8.16,1.2,0,COMPLETE
NODE-0029,MAT-0029,2026-09-01,199.35,168.55,136.02,165.62,8.51,1.2,0,COMPLETE
NODE-0029,MAT-0029,2026-10-01,182.22,149.64,118.89,146.86,8.79,1.2,0,COMPLETE
NODE-0029,MAT-0029,2026-11-01,167.21,130.11,100.98,128.23,8.92,1.2,0,COMPLETE
NODE-0029,MAT-0029,2026-12-01,156.0,117.89,89.18,116.85,8.88,1.2,0,COMPLETE
NODE-0029,MAT-0033,2024-07-01,244.48,240.68,230.55,233.08,11.9,1.15,0,COMPLETE
NODE-0029,MAT-0033,2024-08-01,252.2,249.62,237.89,240.47,12.41,1.15,1,COMPLETE
NODE-0029,MAT-0033,2024-09-01,254.35,243.3,228.59,234.29,12.79,1.15,1,COMPLETE
NODE-0029,MAT-0033,2024-10-01,250.69,229.49,211.3,222.04,12.95,1.15,0,COMPLETE
NODE-0029,MAT-0033,2024-11-01,241.63,218.47,196.9,212.55,12.86,1.15,0,COMPLETE
NODE-0029,MAT-0033,2024-12-01,228.16,212.89,188.59,207.39,12.53,1.15,0,COMPLETE
NODE-0029,MAT-0033,2025-01-01,211.76,206.61,181.47,200.43,12.05,1.15,0,COMPLETE
NODE-0029,MAT-0033,2025-02-01,194.25,192.83,169.78,185.98,11.54,1.15,1,COMPLETE
NODE-0029,MAT-0033,2025-03-01,177.55,171.97,153.35,165.51,11.11,1.15,1,COMPLETE
NODE-0029,MAT-0033,2025-04-01,163.49,151.3,137.6,146.14,10.88,1.15,0,COMPLETE
NODE-0029,MAT-0033,2025-05-01,153.63,138.72,128.91,134.79,10.9,1.15,0,COMPLETE
NODE-0029,MAT-0033,2025-06-01,149.05,137.4,130.01,133.88,11.16,1.15,0,COMPLETE
NODE-0029,MAT-0033,2025-07-01,150.26,144.95,138.62,140.83,11.61,1.15,0,COMPLETE
NODE-0029,MAT-0033,2025-08-01,157.11,155.87,149.17,150.56,12.13,1.15,0,COMPLETE
NODE-0029,MAT-0033,2025-09-01,168.87,165.31,156.72,159.1,12.59,1.15,1,COMPLETE
NODE-0029,MAT-0033,2025-10-01,184.23,172.66,160.88,166.53,12.89,1.15,1,COMPLETE
NODE-0029,MAT-0033,2025-11-01,201.5,182.43,166.39,176.98,12.94,1.15,0,COMPLETE
NODE-0029,MAT-0033,2025-12-01,218.78,199.66,178.46,194.5,12.74,1.15,0,COMPLETE
NODE-0029,MAT-0033,2026-01-01,234.17,223.01,196.57,216.96,12.34,1.15,0,COMPLETE
NODE-0029,MAT-0033,2026-02-01,245.97,243.02,213.37,235.12,11.83,1.15,0,COMPLETE
NODE-0029,MAT-0033,2026-03-01,252.89,249.55,220.69,240.3,11.33,1.15,1,COMPLETE
NODE-0029,MAT-0033,2026-04-01,254.17,241.42,217.01,232.58,10.98,1.15,1,COMPLETE
NODE-0029,MAT-0033,2026-05-01,249.65,227.47,208.83,220.29,10.85,1.15,0,COMPLETE
NODE-0029,MAT-0033,2026-06-01,239.85,217.36,203.72,211.59,10.99,1.15,0,COMPLETE
NODE-0029,MAT-0033,2026-07-01,225.84,212.2,201.95,206.65,11.34,1.15,0,COMPLETE
NODE-0029,MAT-0033,2026-08-01,209.15,205.11,196.46,198.79,11.84,1.15,0,COMPLETE
NODE-0029,MAT-0033,2026-09-01,191.64,190.02,181.32,183.15,12.35,1.15,1,COMPLETE
NODE-0029,MAT-0033,2026-10-01,175.22,168.62,158.79,162.33,12.75,1.15,1,COMPLETE
NODE-0029,MAT-0033,2026-11-01,161.71,148.75,137.35,143.8,12.95,1.15,0,COMPLETE
NODE-0029,MAT-0033,2026-12-01,152.59,137.81,124.54,134.0,12.89,1.15,0,COMPLETE
NODE-0029,MAT-0035,2024-07-01,244.1,237.22,224.32,230.88,23.43,2.36,0,COMPLETE
NODE-0029,MAT-0035,2024-08-01,252.01,246.38,231.77,238.55,24.42,2.36,0,COMPLETE
NODE-0029,MAT-0035,2024-09-01,254.37,240.33,222.84,232.6,25.17,2.36,0,COMPLETE
NODE-0029,MAT-0035,2024-10-01,250.93,226.71,205.95,220.46,25.49,2.36,0,COMPLETE
NODE-0029,MAT-0035,2024-11-01,242.05,215.84,191.87,211.05,25.31,2.36,0,COMPLETE
NODE-0029,MAT-0035,2024-12-01,228.72,210.48,183.86,206.06,24.67,2.36,0,COMPLETE
NODE-0029,MAT-0035,2025-01-01,212.4,204.52,177.12,199.4,23.72,2.36,0,COMPLETE
NODE-0029,MAT-0035,2025-02-01,194.89,191.08,165.89,185.22,22.71,2.36,0,COMPLETE
NODE-0029,MAT-0035,2025-03-01,178.13,170.42,149.88,164.85,21.87,2.36,0,COMPLETE
NODE-0029,MAT-0035,2025-04-01,163.94,149.78,134.38,145.4,21.41,2.36,0,COMPLETE
NODE-0029,MAT-0035,2025-05-01,153.91,137.08,125.7,133.86,21.45,2.36,0,COMPLETE
NODE-0029,MAT-0035,2025-06-01,149.12,135.56,126.6,132.75,21.97,2.36,0,COMPLETE
NODE-0029,MAT-0035,2025-07-01,150.11,142.88,134.88,139.52,22.85,2.36,0,COMPLETE
NODE-0029,MAT-0035,2025-08-01,156.77,153.58,145.08,149.09,23.88,2.36,0,COMPLETE
NODE-0029,MAT-0035,2025-09-01,168.36,162.81,152.35,157.49,24.79,2.36,0,COMPLETE
NODE-0029,MAT-0035,2025-10-01,183.61,169.92,156.24,164.72,25.37,2.36,0,COMPLETE
NODE-0029,MAT-0035,2025-11-01,200.85,179.4,161.42,174.91,25.48,2.36,0,COMPLETE
NODE-0029,MAT-0035,2025-12-01,218.16,196.34,173.07,192.22,25.08,2.36,0,COMPLETE
NODE-0029,MAT-0035,2026-01-01,233.66,219.51,190.79,214.63,24.28,2.36,0,COMPLETE
NODE-0029,MAT-0035,2026-02-01,245.62,239.58,207.4,232.96,23.28,2.36,0,COMPLETE
NODE-0029,MAT-0035,2026-03-01,252.74,246.35,214.83,238.42,22.31,2.36,0,COMPLETE
NODE-0029,MAT-0035,2026-04-01,254.22,238.49,211.44,230.91,21.61,2.36,0,COMPLETE
NODE-0029,MAT-0035,2026-05-01,249.92,224.71,203.54,218.72,21.36,2.36,0,COMPLETE
NODE-0029,MAT-0035,2026-06-01,240.3,214.75,198.63,210.1,21.62,2.36,0,COMPLETE
NODE-0029,MAT-0035,2026-07-01,226.41,209.83,197.11,205.36,22.32,2.36,0,COMPLETE
NODE-0029,MAT-0035,2026-08-01,209.8,203.07,192.01,197.81,23.29,2.36,0,COMPLETE
NODE-0029,MAT-0035,2026-09-01,192.28,188.31,177.37,182.42,24.3,2.36,0,COMPLETE
NODE-0029,MAT-0035,2026-10-01,175.79,167.09,155.3,161.67,25.09,2.36,0,COMPLETE
NODE-0029,MAT-0035,2026-11-01,162.14,147.21,134.12,143.04,25.48,2.36,0,COMPLETE
NODE-0029,MAT-0035,2026-12-01,152.83,136.14,121.35,133.04,25.36,2.36,0,COMPLETE
NODE-0030,MAT-0030,2024-07-01,242.06,219.72,194.05,219.13,21.6,2.63,0,COMPLETE
NODE-0030,MAT-0030,2024-08-01,250.94,229.89,201.91,228.12,22.52,2.63,0,COMPLETE
NODE-0030,MAT-0030,2024-09-01,254.37,225.15,194.71,223.32,23.21,2.63,0,COMPLETE
NODE-0030,MAT-0030,2024-10-01,252.0,212.47,179.75,211.72,23.5,2.63,0,COMPLETE
NODE-0030,MAT-0030,2024-11-01,244.09,202.29,167.2,202.29,23.34,2.63,0,COMPLETE
NODE-0030,MAT-0030,2024-12-01,231.49,197.98,160.59,197.98,22.74,2.63,0,COMPLETE
NODE-0030,MAT-0030,2025-01-01,215.6,193.66,155.62,193.47,21.87,2.63,0,COMPLETE
NODE-0030,MAT-0030,2025-02-01,198.17,181.96,146.61,180.76,20.93,2.63,0,COMPLETE
NODE-0030,MAT-0030,2025-03-01,181.12,162.43,132.71,161.03,20.16,2.63,0,COMPLETE
NODE-0030,MAT-0030,2025-04-01,166.33,141.99,118.53,141.26,19.74,2.63,0,COMPLETE
NODE-0030,MAT-0030,2025-05-01,155.41,128.76,110.03,128.76,19.77,2.63,0,COMPLETE
NODE-0030,MAT-0030,2025-06-01,149.58,126.31,110.09,126.31,20.26,2.63,0,COMPLETE
NODE-0030,MAT-0030,2025-07-01,149.48,132.56,116.86,132.56,21.07,2.63,0,COMPLETE
NODE-0030,MAT-0030,2025-08-01,155.12,142.18,125.44,141.45,22.01,2.63,0,COMPLETE
NODE-0030,MAT-0030,2025-09-01,165.87,150.37,131.32,149.07,22.85,2.63,0,COMPLETE
NODE-0030,MAT-0030,2025-10-01,180.55,156.32,133.97,155.29,23.39,2.63,0,COMPLETE
NODE-0030,MAT-0030,2025-11-01,197.56,164.33,137.61,164.18,23.49,2.63,0,COMPLETE
NODE-0030,MAT-0030,2025-12-01,215.0,179.72,147.21,179.72,23.12,2.63,0,COMPLETE
NODE-0030,MAT-0030,2026-01-01,230.98,201.93,162.9,201.93,22.39,2.63,0,COMPLETE
NODE-0030,MAT-0030,2026-02-01,243.71,222.17,178.47,221.38,21.46,2.63,0,COMPLETE
NODE-0030,MAT-0030,2026-03-01,251.82,230.07,186.27,228.2,20.57,2.63,0,COMPLETE
NODE-0030,MAT-0030,2026-04-01,254.39,223.48,184.18,221.76,19.93,2.63,0,COMPLETE
NODE-0030,MAT-0030,2026-05-01,251.15,210.58,177.59,210.03,19.7,2.63,0,COMPLETE
NODE-0030,MAT-0030,2026-06-01,242.46,201.33,173.65,201.33,19.93,2.63,0,COMPLETE
NODE-0030,MAT-0030,2026-07-01,229.27,197.55,173.24,197.55,20.58,2.63,0,COMPLETE
NODE-0030,MAT-0030,2026-08-01,213.03,192.48,169.98,192.12,21.48,2.63,0,COMPLETE
NODE-0030,MAT-0030,2026-09-01,195.54,179.41,157.79,178.11,22.4,2.63,0,COMPLETE
NODE-0030,MAT-0030,2026-10-01,178.71,159.19,138.01,157.85,23.13,2.63,0,COMPLETE
NODE-0030,MAT-0030,2026-11-01,164.4,139.38,118.29,138.78,23.49,2.63,0,COMPLETE
NODE-0030,MAT-0030,2026-12-01,154.19,127.7,105.86,127.7,23.38,2.63,0,COMPLETE
NODE-0030,MAT-0034,2024-07-01,245.22,245.22,240.89,231.93,12.71,1.12,1,COMPLETE
NODE-0030,MAT-0034,2024-08-01,252.56,252.56,246.86,237.59,13.24,1.12,1,COMPLETE
NODE-0030,MAT-0034,2024-09-01,254.28,249.17,240.19,234.31,13.65,1.12,1,COMPLETE
NODE-0030,MAT-0034,2024-10-01,250.2,234.97,222.08,222.03,13.82,1.12,1,COMPLETE
NODE-0030,MAT-0034,2024-11-01,240.77,223.64,207.02,212.54,13.72,1.12,1,COMPLETE
NODE-0030,MAT-0034,2024-12-01,227.03,217.63,198.11,207.09,13.38,1.12,1,COMPLETE
NODE-0030,MAT-0034,2025-01-01,210.49,210.49,190.02,199.44,12.86,1.12,1,COMPLETE
NODE-0030,MAT-0034,2025-02-01,192.98,192.98,174.62,181.76,12.31,1.12,1,COMPLETE
NODE-0030,MAT-0034,2025-03-01,176.41,175.0,160.33,164.47,11.86,1.12,1,COMPLETE
NODE-0030,MAT-0034,2025-04-01,162.61,154.3,144.1,145.56,11.61,1.12,1,COMPLETE
NODE-0030,MAT-0034,2025-05-01,153.11,141.98,135.41,134.75,11.63,1.12,1,COMPLETE
NODE-0030,MAT-0034,2025-06-01,148.94,141.07,136.94,134.27,11.91,1.12,1,COMPLETE
NODE-0030,MAT-0034,2025-07-01,150.57,149.08,146.21,141.48,12.39,1.12,1,COMPLETE
NODE-0030,MAT-0034,2025-08-01,157.82,157.82,154.89,148.87,12.95,1.12,1,COMPLETE
NODE-0030,MAT-0034,2025-09-01,169.89,169.89,165.22,159.67,13.44,1.12,1,COMPLETE
NODE-0030,MAT-0034,2025-10-01,185.45,178.14,170.34,167.79,13.76,1.12,1,COMPLETE
NODE-0030,MAT-0034,2025-11-01,202.79,188.48,176.51,178.59,13.81,1.12,1,COMPLETE
NODE-0030,MAT-0034,2025-12-01,219.99,206.3,189.43,196.3,13.6,1.12,1,COMPLETE
NODE-0030,MAT-0034,2026-01-01,235.17,229.97,208.32,218.54,13.17,1.12,1,COMPLETE
NODE-0030,MAT-0034,2026-02-01,246.66,246.66,222.6,233.07,12.62,1.12,1,COMPLETE
NODE-0030,MAT-0034,2026-03-01,253.18,253.18,230.09,238.08,12.1,1.12,1,COMPLETE
NODE-0030,MAT-0034,2026-04-01,254.03,247.22,228.26,232.58,11.72,1.12,1,COMPLETE
NODE-0030,MAT-0034,2026-05-01,249.1,232.9,219.51,220.29,11.58,1.12,1,COMPLETE
NODE-0030,MAT-0034,2026-06-01,238.95,222.48,213.95,211.55,11.72,1.12,1,COMPLETE
NODE-0030,MAT-0034,2026-07-01,224.68,216.85,211.67,206.28,12.1,1.12,1,COMPLETE
NODE-0030,MAT-0034,2026-08-01,207.87,207.87,204.18,196.77,12.63,1.12,1,COMPLETE
NODE-0030,MAT-0034,2026-09-01,190.38,190.38,186.31,179.19,13.18,1.12,1,COMPLETE
NODE-0030,MAT-0034,2026-10-01,174.11,171.63,165.81,161.34,13.61,1.12,1,COMPLETE
NODE-0030,MAT-0034,2026-11-01,160.87,151.77,143.85,143.3,13.82,1.12,1,COMPLETE
NODE-0030,MAT-0034,2026-12-01,152.12,141.12,130.98,134.04,13.75,1.12,1,COMPLETE
NODE-0030,MAT-0036,2024-07-01,241.72,216.91,189.39,209.02,9.11,1.14,1,COMPLETE
NODE-0030,MAT-0036,2024-08-01,250.74,227.23,197.3,217.83,9.5,1.14,1,COMPLETE
NODE-0030,MAT-0036,2024-09-01,254.36,222.69,190.35,213.38,9.79,1.14,1,COMPLETE
NODE-0030,MAT-0036,2024-10-01,252.16,210.16,175.69,202.34,9.92,1.14,1,COMPLETE
NODE-0030,MAT-0036,2024-11-01,244.4,200.08,163.36,193.71,9.85,1.14,0,COMPLETE
NODE-0030,MAT-0036,2024-12-01,231.92,195.93,156.96,189.93,9.6,1.14,0,COMPLETE
NODE-0030,MAT-0036,2025-01-01,216.11,191.87,152.26,185.21,9.23,1.14,0,COMPLETE
NODE-0030,MAT-0036,2025-02-01,198.7,180.45,143.58,173.18,8.83,1.14,1,COMPLETE
NODE-0030,MAT-0036,2025-03-01,181.61,161.11,130.02,154.3,8.51,1.14,1,COMPLETE
NODE-0030,MAT-0036,2025-04-01,166.72,140.72,116.06,135.26,8.33,1.14,1,COMPLETE
NODE-0030,MAT-0036,2025-05-01,155.67,127.42,107.61,123.21,8.34,1.14,0,COMPLETE
